2020-10-25 17:19:35.587 - INFO - 5397 - azureml.train.automl.automlconfig._start_execution:217 - No compute target or run config provided. Running local legacy run.
2020-10-25 17:19:35.589 - INFO - 5397 - azureml.train.automl.automlconfig._start_execution:257 - Submitting local legacy run.
2020-10-25 17:19:35.597 - INFO - 5397 - azureml.automl.core.package_utilities._log_activity:46 - ActivityStarted: PackagesCheck
2020-10-25 17:19:35.598 - INFO - 5397 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:277 - Package: azure-graphrbac, Version: 0.61.1 found.
	    "Transfer-Encoding": "chunked",
	    "Connection": "keep-alive",
	    "Request-Context": "appId=cid-v1:2d2e8e63-272e-4b3c-8598-4ee570a0e70d",
	    "x-ms-response-type": "error",
	    "x-ms-client-request-id": "2a54fa0a-b11b-4658-bcca-82ebf6c50540",
	    "x-ms-client-session-id": "",
	    "X-Content-Type-Options": "nosniff",
	    "x-request-time": "0.068",
	    "Strict-Transport-Security": "max-age=15724800; includeSubDomains; preload"
	}
	InnerException: {
    "additional_properties": {
        "componentName": "run-history"
    },
    "error": {
        "additional_properties": {
            "severity": null
        },
        "code": "ValidationError",
        "message": "Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.",
        "details_uri": null,
        "target": "StartTimeUtc",
        "details": [
            {
                "additional_properties": {
                    "severity": null
                },
                "code": "Immutable",
                "message": "Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.",
                "details_uri": null,
                "target": "StartTimeUtc",
                "details": [],
                "inner_error": null,
                "debug_info": null,
                "message_format": null,
                "message_parameters": {},
                "reference_code": null
            }
        ],
        "inner_error": null,
        "debug_info": null,
        "message_format": null,
        "message_parameters": null,
        "reference_code": null
    },
    "correlation": {
        "operation": "6d60cd2845e7c54c8042862cd5a79e3a",
        "request": "19279558f61f2949"
    },
    "environment": "southcentralus",
    "location": "southcentralus",
    "time": {}
}
Traceback:
  File "_runtime_client.py", line 662, in _fit_iteration
    child_run.start()
  File "run.py", line 1235, in start
    self._client.start()
  File "run_history_facade.py", line 581, in start
    self.run.post_event_start(caller=self.identity)
  File "run_client.py", line 359, in post_event_start
    return self.post_event(event, is_async=is_async, caller=caller, custom_headers=custom_headers)
  File "run_client.py", line 312, in post_event
    return self._execute_with_run_arguments(self._client.events.post, **kwargs)
  File "run_client.py", line 560, in _execute_with_run_arguments
    return self._execute_with_arguments(func, copy.deepcopy(self._run_arguments), *args, **kwargs)
  File "workspace_client.py", line 88, in _execute_with_arguments
    raise ServiceException(e)

ExceptionTarget: Unspecified
2020-10-25 17:26:59.401 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._log_activity:70 - ActivityCompleted: Activity=FitIteration, HowEnded=Success, Duration=1922.29[ms]
2020-10-25 17:26:59.402 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._execute_all_iterations:446 - Start iteration: 54
2020-10-25 17:26:59.402 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._log_activity:46 - ActivityStarted: FitIteration
2020-10-25 17:26:59.403 - INFO - 5397 - azureml.train.automl._azureautomlclient._log_activity:46 - ActivityStarted: GetPipeline
2020-10-25 17:26:59.403 - INFO - 5397 - azureml.train.automl._azureautomlclient._get_tasks:718 - Querying Jasmine for a max of next 1 tasks.
2020-10-25 17:27:00.713 - INFO - 5397 - azureml.train.automl._azureautomlclient._log_activity:70 - ActivityCompleted: Activity=GetPipeline, HowEnded=Success, Duration=1309.97[ms]
2020-10-25 17:27:00.713 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._fit_iteration:650 - Received pipeline ID 4d4be808b8b6dd0f67e8354c79eddd3d712440a5
2020-10-25 17:27:01.039 - CRITICAL - 5397 - azureml.train.automl.runtime._runtime_client.log_traceback:224 - Type: Unclassified
Class: ServiceException
Message: ServiceException:
	Code: 400
	Message: (ValidationError) Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.
	Details:
		Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.

	Headers: {
	    "Date": "Sun, 25 Oct 2020 17:27:01 GMT",
	    "Content-Type": "application/json; charset=utf-8",
	    "Transfer-Encoding": "chunked",
	    "Connection": "keep-alive",
	    "Request-Context": "appId=cid-v1:2d2e8e63-272e-4b3c-8598-4ee570a0e70d",
	    "x-ms-response-type": "error",
	    "x-ms-client-request-id": "0c4c5a64-ad5d-4604-b6c6-6bb5fd774489",
	    "x-ms-client-session-id": "",
	    "X-Content-Type-Options": "nosniff",
	    "x-request-time": "0.048",
	    "Strict-Transport-Security": "max-age=15724800; includeSubDomains; preload"
	}
	InnerException: {
    "additional_properties": {
        "componentName": "run-history"
    },
    "error": {
        "additional_properties": {
            "severity": null
        },
        "code": "ValidationError",
        "message": "Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.",
        "details_uri": null,
        "target": "StartTimeUtc",
        "details": [
            {
                "additional_properties": {
                    "severity": null
                },
                "code": "Immutable",
                "message": "Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.",
                "details_uri": null,
                "target": "StartTimeUtc",
                "details": [],
                "inner_error": null,
                "debug_info": null,
                "message_format": null,
                "message_parameters": {},
                "reference_code": null
            }
        ],
        "inner_error": null,
        "debug_info": null,
        "message_format": null,
        "message_parameters": null,
        "reference_code": null
    },
    "correlation": {
        "operation": "71808f15ea34324796c8c180db748e63",
        "request": "4d4ecba519bf6846"
    },
    "environment": "southcentralus",
    "location": "southcentralus",
    "time": {}
}
Traceback:
  File "_runtime_client.py", line 662, in _fit_iteration
    child_run.start()
  File "run.py", line 1235, in start
    self._client.start()
  File "run_history_facade.py", line 581, in start
    self.run.post_event_start(caller=self.identity)
  File "run_client.py", line 359, in post_event_start
    return self.post_event(event, is_async=is_async, caller=caller, custom_headers=custom_headers)
  File "run_client.py", line 312, in post_event
    return self._execute_with_run_arguments(self._client.events.post, **kwargs)
  File "run_client.py", line 560, in _execute_with_run_arguments
    return self._execute_with_arguments(func, copy.deepcopy(self._run_arguments), *args, **kwargs)
  File "workspace_client.py", line 88, in _execute_with_arguments
    raise ServiceException(e)

ExceptionTarget: Unspecified
2020-10-25 17:27:01.044 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._log_activity:70 - ActivityCompleted: Activity=FitIteration, HowEnded=Success, Duration=1641.86[ms]
2020-10-25 17:27:01.044 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._execute_all_iterations:446 - Start iteration: 55
2020-10-25 17:27:01.045 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._log_activity:46 - ActivityStarted: FitIteration
2020-10-25 17:27:01.045 - INFO - 5397 - azureml.train.automl._azureautomlclient._log_activity:46 - ActivityStarted: GetPipeline
2020-10-25 17:27:01.046 - INFO - 5397 - azureml.train.automl._azureautomlclient._get_tasks:718 - Querying Jasmine for a max of next 1 tasks.
2020-10-25 17:27:02.070 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - memory usage 1450795008
2020-10-25 17:27:02.071 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - child memory usage 1543856128
2020-10-25 17:27:02.071 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - cpu time 91.937514
2020-10-25 17:27:02.071 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - child cpu time 104.073945
2020-10-25 17:27:02.330 - INFO - 5397 - azureml.train.automl._azureautomlclient._log_activity:70 - ActivityCompleted: Activity=GetPipeline, HowEnded=Success, Duration=1284.24[ms]
2020-10-25 17:27:02.330 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._fit_iteration:650 - Received pipeline ID 4d4be808b8b6dd0f67e8354c79eddd3d712440a5
2020-10-25 17:27:02.628 - CRITICAL - 5397 - azureml.train.automl.runtime._runtime_client.log_traceback:224 - Type: Unclassified
Class: ServiceException
Message: ServiceException:
	Code: 400
	Message: (ValidationError) Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.
	Details:
		Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.

	Headers: {
	    "Date": "Sun, 25 Oct 2020 17:27:02 GMT",
	    "Content-Type": "application/json; charset=utf-8",
	    "Transfer-Encoding": "chunked",
	    "Connection": "keep-alive",
	    "Request-Context": "appId=cid-v1:2d2e8e63-272e-4b3c-8598-4ee570a0e70d",
	    "x-ms-response-type": "error",
	    "x-ms-client-request-id": "32cbbb8a-ed10-4ce8-b15a-9dcced4293a8",
	    "x-ms-client-session-id": "",
	    "X-Content-Type-Options": "nosniff",
	    "x-request-time": "0.073",
	    "Strict-Transport-Security": "max-age=15724800; includeSubDomains; preload"
	}
	InnerException: {
    "additional_properties": {
        "componentName": "run-history"
    },
    "error": {
        "additional_properties": {
            "severity": null
        },
        "code": "ValidationError",
        "message": "Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.",
        "details_uri": null,
        "target": "StartTimeUtc",
        "details": [
            {
                "additional_properties": {
                    "severity": null
                },
                "code": "Immutable",
                "message": "Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.",
                "details_uri": null,
                "target": "StartTimeUtc",
                "details": [],
                "inner_error": null,
                "debug_info": null,
                "message_format": null,
                "message_parameters": {},
                "reference_code": null
            }
        ],
        "inner_error": null,
        "debug_info": null,
        "message_format": null,
        "message_parameters": null,
        "reference_code": null
    },
    "correlation": {
        "operation": "c372933f8dbb5e4c8bde336dc829b1c9",
        "request": "35caeaaac1fe964b"
    },
    "environment": "southcentralus",
    "location": "southcentralus",
    "time": {}
}
Traceback:
  File "_runtime_client.py", line 662, in _fit_iteration
    child_run.start()
  File "run.py", line 1235, in start
    self._client.start()
  File "run_history_facade.py", line 581, in start
    self.run.post_event_start(caller=self.identity)
  File "run_client.py", line 359, in post_event_start
    return self.post_event(event, is_async=is_async, caller=caller, custom_headers=custom_headers)
  File "run_client.py", line 312, in post_event
    return self._execute_with_run_arguments(self._client.events.post, **kwargs)
  File "run_client.py", line 560, in _execute_with_run_arguments
    return self._execute_with_arguments(func, copy.deepcopy(self._run_arguments), *args, **kwargs)
  File "workspace_client.py", line 88, in _execute_with_arguments
    raise ServiceException(e)

ExceptionTarget: Unspecified
2020-10-25 17:27:02.631 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._log_activity:70 - ActivityCompleted: Activity=FitIteration, HowEnded=Success, Duration=1585.78[ms]
2020-10-25 17:27:02.631 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._execute_all_iterations:446 - Start iteration: 56
2020-10-25 17:27:02.632 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._log_activity:46 - ActivityStarted: FitIteration
2020-10-25 17:27:02.632 - INFO - 5397 - azureml.train.automl._azureautomlclient._log_activity:46 - ActivityStarted: GetPipeline
2020-10-25 17:27:02.633 - INFO - 5397 - azureml.train.automl._azureautomlclient._get_tasks:718 - Querying Jasmine for a max of next 1 tasks.
2020-10-25 17:27:04.418 - INFO - 5397 - azureml.train.automl._azureautomlclient._log_activity:70 - ActivityCompleted: Activity=GetPipeline, HowEnded=Success, Duration=1785.3[ms]
2020-10-25 17:27:04.418 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._fit_iteration:650 - Received pipeline ID 4d4be808b8b6dd0f67e8354c79eddd3d712440a5
2020-10-25 17:27:04.689 - CRITICAL - 5397 - azureml.train.automl.runtime._runtime_client.log_traceback:224 - Type: Unclassified
Class: ServiceException
Message: ServiceException:
	Code: 400
	Message: (ValidationError) Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.
	Details:
		Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.

	Headers: {
	    "Date": "Sun, 25 Oct 2020 17:27:04 GMT",
	    "Content-Type": "application/json; charset=utf-8",
	    "Transfer-Encoding": "chunked",
	    "Connection": "keep-alive",
	    "Request-Context": "appId=cid-v1:2d2e8e63-272e-4b3c-8598-4ee570a0e70d",
	    "x-ms-response-type": "error",
	    "x-ms-client-request-id": "c2a30dc1-cc7c-40cc-b584-18b1a9130ed3",
	    "x-ms-client-session-id": "",
	    "X-Content-Type-Options": "nosniff",
	    "x-request-time": "0.045",
	    "Strict-Transport-Security": "max-age=15724800; includeSubDomains; preload"
	}
	InnerException: {
    "additional_properties": {
        "componentName": "run-history"
    },
    "error": {
        "additional_properties": {
            "severity": null
        },
        "code": "ValidationError",
        "message": "Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.",
        "details_uri": null,
        "target": "StartTimeUtc",
        "details": [
            {
                "additional_properties": {
                    "severity": null
                },
                "code": "Immutable",
                "message": "Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.",
                "details_uri": null,
                "target": "StartTimeUtc",
                "details": [],
                "inner_error": null,
                "debug_info": null,
                "message_format": null,
                "message_parameters": {},
                "reference_code": null
            }
        ],
        "inner_error": null,
        "debug_info": null,
        "message_format": null,
        "message_parameters": null,
        "reference_code": null
    },
    "correlation": {
        "operation": "060e4614fb2b0b4fbfe10453317a27cf",
        "request": "f8bfaf98d7a3ae41"
    },
    "environment": "southcentralus",
    "location": "southcentralus",
    "time": {}
}
Traceback:
  File "_runtime_client.py", line 662, in _fit_iteration
    child_run.start()
  File "run.py", line 1235, in start
    self._client.start()
  File "run_history_facade.py", line 581, in start
    self.run.post_event_start(caller=self.identity)
  File "run_client.py", line 359, in post_event_start
    return self.post_event(event, is_async=is_async, caller=caller, custom_headers=custom_headers)
  File "run_client.py", line 312, in post_event
    return self._execute_with_run_arguments(self._client.events.post, **kwargs)
  File "run_client.py", line 560, in _execute_with_run_arguments
    return self._execute_with_arguments(func, copy.deepcopy(self._run_arguments), *args, **kwargs)
  File "workspace_client.py", line 88, in _execute_with_arguments
    raise ServiceException(e)

ExceptionTarget: Unspecified
2020-10-25 17:27:04.692 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._log_activity:70 - ActivityCompleted: Activity=FitIteration, HowEnded=Success, Duration=2059.64[ms]
2020-10-25 17:27:04.693 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._execute_all_iterations:446 - Start iteration: 57
2020-10-25 17:27:04.694 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._log_activity:46 - ActivityStarted: FitIteration
2020-10-25 17:27:04.694 - INFO - 5397 - azureml.train.automl._azureautomlclient._log_activity:46 - ActivityStarted: GetPipeline
2020-10-25 17:27:04.694 - INFO - 5397 - azureml.train.automl._azureautomlclient._get_tasks:718 - Querying Jasmine for a max of next 1 tasks.
2020-10-25 17:27:06.763 - INFO - 5397 - azureml.train.automl._azureautomlclient._log_activity:70 - ActivityCompleted: Activity=GetPipeline, HowEnded=Success, Duration=2069.51[ms]
2020-10-25 17:27:06.763 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._fit_iteration:650 - Received pipeline ID 4d4be808b8b6dd0f67e8354c79eddd3d712440a5
2020-10-25 17:27:07.196 - CRITICAL - 5397 - azureml.train.automl.runtime._runtime_client.log_traceback:224 - Type: Unclassified
Class: ServiceException
Message: ServiceException:
	Code: 400
	Message: (ValidationError) Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.
	Details:
		Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.

	Headers: {
	    "Date": "Sun, 25 Oct 2020 17:27:07 GMT",
	    "Content-Type": "application/json; charset=utf-8",
	    "Transfer-Encoding": "chunked",
	    "Connection": "keep-alive",
	    "Request-Context": "appId=cid-v1:2d2e8e63-272e-4b3c-8598-4ee570a0e70d",
	    "x-ms-response-type": "error",
	    "x-ms-client-request-id": "76aac94d-8ef0-46c6-8007-53756a2f5c46",
	    "x-ms-client-session-id": "",
	    "X-Content-Type-Options": "nosniff",
	    "x-request-time": "0.053",
	    "Strict-Transport-Security": "max-age=15724800; includeSubDomains; preload"
	}
	InnerException: {
    "additional_properties": {
        "componentName": "run-history"
    },
    "error": {
        "additional_properties": {
            "severity": null
        },
        "code": "ValidationError",
        "message": "Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.",
        "details_uri": null,
        "target": "StartTimeUtc",
        "details": [
            {
                "additional_properties": {
                    "severity": null
                },
                "code": "Immutable",
                "message": "Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.",
                "details_uri": null,
                "target": "StartTimeUtc",
                "details": [],
                "inner_error": null,
                "debug_info": null,
                "message_format": null,
                "message_parameters": {},
                "reference_code": null
            }
        ],
        "inner_error": null,
        "debug_info": null,
        "message_format": null,
        "message_parameters": null,
        "reference_code": null
    },
    "correlation": {
        "operation": "da72c22baa45cd49a1f8b01794548348",
        "request": "1fa30fcefb21ed4e"
    },
    "environment": "southcentralus",
    "location": "southcentralus",
    "time": {}
}
Traceback:
  File "_runtime_client.py", line 662, in _fit_iteration
    child_run.start()
  File "run.py", line 1235, in start
    self._client.start()
  File "run_history_facade.py", line 581, in start
    self.run.post_event_start(caller=self.identity)
  File "run_client.py", line 359, in post_event_start
    return self.post_event(event, is_async=is_async, caller=caller, custom_headers=custom_headers)
  File "run_client.py", line 312, in post_event
    return self._execute_with_run_arguments(self._client.events.post, **kwargs)
  File "run_client.py", line 560, in _execute_with_run_arguments
    return self._execute_with_arguments(func, copy.deepcopy(self._run_arguments), *args, **kwargs)
  File "workspace_client.py", line 88, in _execute_with_arguments
    raise ServiceException(e)

ExceptionTarget: Unspecified
2020-10-25 17:27:07.199 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._log_activity:70 - ActivityCompleted: Activity=FitIteration, HowEnded=Success, Duration=2505.2[ms]
2020-10-25 17:27:07.199 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._execute_all_iterations:446 - Start iteration: 58
2020-10-25 17:27:07.200 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._log_activity:46 - ActivityStarted: FitIteration
2020-10-25 17:27:07.201 - INFO - 5397 - azureml.train.automl._azureautomlclient._log_activity:46 - ActivityStarted: GetPipeline
2020-10-25 17:27:07.201 - INFO - 5397 - azureml.train.automl._azureautomlclient._get_tasks:718 - Querying Jasmine for a max of next 1 tasks.
2020-10-25 17:27:08.392 - INFO - 5397 - azureml.train.automl._azureautomlclient._log_activity:70 - ActivityCompleted: Activity=GetPipeline, HowEnded=Success, Duration=1191.73[ms]
2020-10-25 17:27:08.392 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._fit_iteration:650 - Received pipeline ID 4d4be808b8b6dd0f67e8354c79eddd3d712440a5
2020-10-25 17:27:08.735 - CRITICAL - 5397 - azureml.train.automl.runtime._runtime_client.log_traceback:224 - Type: Unclassified
Class: ServiceException
Message: ServiceException:
	Code: 400
	Message: (ValidationError) Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.
	Details:
		Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.

	Headers: {
	    "Date": "Sun, 25 Oct 2020 17:27:08 GMT",
	    "Content-Type": "application/json; charset=utf-8",
	    "Transfer-Encoding": "chunked",
	    "Connection": "keep-alive",
	    "Request-Context": "appId=cid-v1:2d2e8e63-272e-4b3c-8598-4ee570a0e70d",
	    "x-ms-response-type": "error",
	    "x-ms-client-request-id": "6626996c-f8ae-48bd-aaba-a1e21254a719",
	    "x-ms-client-session-id": "",
	    "X-Content-Type-Options": "nosniff",
	    "x-request-time": "0.045",
	    "Strict-Transport-Security": "max-age=15724800; includeSubDomains; preload"
	}
	InnerException: {
    "additional_properties": {
        "componentName": "run-history"
    },
    "error": {
        "additional_properties": {
            "severity": null
        },
        "code": "ValidationError",
        "message": "Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.",
        "details_uri": null,
        "target": "StartTimeUtc",
        "details": [
            {
                "additional_properties": {
                    "severity": null
                },
                "code": "Immutable",
                "message": "Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.",
                "details_uri": null,
                "target": "StartTimeUtc",
                "details": [],
                "inner_error": null,
                "debug_info": null,
                "message_format": null,
                "message_parameters": {},
                "reference_code": null
            }
        ],
        "inner_error": null,
        "debug_info": null,
        "message_format": null,
        "message_parameters": null,
        "reference_code": null
    },
    "correlation": {
        "operation": "4d2e52253b38bc449c50561c054a97ea",
        "request": "3cdce4a0bb7d0947"
    },
    "environment": "southcentralus",
    "location": "southcentralus",
    "time": {}
}
Traceback:
  File "_runtime_client.py", line 662, in _fit_iteration
    child_run.start()
  File "run.py", line 1235, in start
    self._client.start()
  File "run_history_facade.py", line 581, in start
    self.run.post_event_start(caller=self.identity)
  File "run_client.py", line 359, in post_event_start
    return self.post_event(event, is_async=is_async, caller=caller, custom_headers=custom_headers)
  File "run_client.py", line 312, in post_event
    return self._execute_with_run_arguments(self._client.events.post, **kwargs)
  File "run_client.py", line 560, in _execute_with_run_arguments
    return self._execute_with_arguments(func, copy.deepcopy(self._run_arguments), *args, **kwargs)
  File "workspace_client.py", line 88, in _execute_with_arguments
    raise ServiceException(e)

ExceptionTarget: Unspecified
2020-10-25 17:27:08.738 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._log_activity:70 - ActivityCompleted: Activity=FitIteration, HowEnded=Success, Duration=1537.76[ms]
2020-10-25 17:27:08.738 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._execute_all_iterations:446 - Start iteration: 59
2020-10-25 17:27:08.738 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._log_activity:46 - ActivityStarted: FitIteration
2020-10-25 17:27:08.739 - INFO - 5397 - azureml.train.automl._azureautomlclient._log_activity:46 - ActivityStarted: GetPipeline
2020-10-25 17:27:08.739 - INFO - 5397 - azureml.train.automl._azureautomlclient._get_tasks:718 - Querying Jasmine for a max of next 1 tasks.
2020-10-25 17:27:10.344 - INFO - 5397 - azureml.train.automl._azureautomlclient._log_activity:70 - ActivityCompleted: Activity=GetPipeline, HowEnded=Success, Duration=1604.54[ms]
2020-10-25 17:27:10.344 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._fit_iteration:650 - Received pipeline ID 4d4be808b8b6dd0f67e8354c79eddd3d712440a5
2020-10-25 17:27:10.784 - CRITICAL - 5397 - azureml.train.automl.runtime._runtime_client.log_traceback:224 - Type: Unclassified
Class: ServiceException
Message: ServiceException:
	Code: 400
	Message: (ValidationError) Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.
	Details:
		Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.

	Headers: {
	    "Date": "Sun, 25 Oct 2020 17:27:10 GMT",
	    "Content-Type": "application/json; charset=utf-8",
	    "Transfer-Encoding": "chunked",
	    "Connection": "keep-alive",
	    "Request-Context": "appId=cid-v1:2d2e8e63-272e-4b3c-8598-4ee570a0e70d",
	    "x-ms-response-type": "error",
	    "x-ms-client-request-id": "1318cf05-4e96-4b82-abfb-5fbd141a3fb2",
	    "x-ms-client-session-id": "",
	    "X-Content-Type-Options": "nosniff",
	    "x-request-time": "0.047",
	    "Strict-Transport-Security": "max-age=15724800; includeSubDomains; preload"
	}
	InnerException: {
    "additional_properties": {
        "componentName": "run-history"
    },
    "error": {
        "additional_properties": {
            "severity": null
        },
        "code": "ValidationError",
        "message": "Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.",
        "details_uri": null,
        "target": "StartTimeUtc",
        "details": [
            {
                "additional_properties": {
                    "severity": null
                },
                "code": "Immutable",
                "message": "Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.",
                "details_uri": null,
                "target": "StartTimeUtc",
                "details": [],
                "inner_error": null,
                "debug_info": null,
                "message_format": null,
                "message_parameters": {},
                "reference_code": null
            }
        ],
        "inner_error": null,
        "debug_info": null,
        "message_format": null,
        "message_parameters": null,
        "reference_code": null
    },
    "correlation": {
        "operation": "e579964f5e215d4e94646d97579d3262",
        "request": "2c22faa444e94949"
    },
    "environment": "southcentralus",
    "location": "southcentralus",
    "time": {}
}
Traceback:
  File "_runtime_client.py", line 662, in _fit_iteration
    child_run.start()
  File "run.py", line 1235, in start
    self._client.start()
  File "run_history_facade.py", line 581, in start
    self.run.post_event_start(caller=self.identity)
  File "run_client.py", line 359, in post_event_start
    return self.post_event(event, is_async=is_async, caller=caller, custom_headers=custom_headers)
  File "run_client.py", line 312, in post_event
    return self._execute_with_run_arguments(self._client.events.post, **kwargs)
  File "run_client.py", line 560, in _execute_with_run_arguments
    return self._execute_with_arguments(func, copy.deepcopy(self._run_arguments), *args, **kwargs)
  File "workspace_client.py", line 88, in _execute_with_arguments
    raise ServiceException(e)

ExceptionTarget: Unspecified
2020-10-25 17:27:10.788 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._log_activity:70 - ActivityCompleted: Activity=FitIteration, HowEnded=Success, Duration=2049.48[ms]
2020-10-25 17:27:10.789 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._execute_all_iterations:446 - Start iteration: 60
2020-10-25 17:27:10.789 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._log_activity:46 - ActivityStarted: FitIteration
2020-10-25 17:27:10.790 - INFO - 5397 - azureml.train.automl._azureautomlclient._log_activity:46 - ActivityStarted: GetPipeline
2020-10-25 17:27:10.790 - INFO - 5397 - azureml.train.automl._azureautomlclient._get_tasks:718 - Querying Jasmine for a max of next 1 tasks.
2020-10-25 17:27:12.115 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - memory usage 1450893312
2020-10-25 17:27:12.115 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - child memory usage 1543954432
2020-10-25 17:27:12.115 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - cpu time 92.70925
2020-10-25 17:27:12.116 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - child cpu time 104.073945
2020-10-25 17:27:12.165 - INFO - 5397 - azureml.train.automl._azureautomlclient._log_activity:70 - ActivityCompleted: Activity=GetPipeline, HowEnded=Success, Duration=1375.52[ms]
2020-10-25 17:27:12.165 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._fit_iteration:650 - Received pipeline ID 4d4be808b8b6dd0f67e8354c79eddd3d712440a5
2020-10-25 17:27:12.445 - CRITICAL - 5397 - azureml.train.automl.runtime._runtime_client.log_traceback:224 - Type: Unclassified
Class: ServiceException
Message: ServiceException:
	Code: 400
	Message: (ValidationError) Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.
	Details:
		Start time for run id AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_7 is already set.

	Headers: {
	    "Date": "Sun, 25 Oct 2020 17:27:12 GMT",
	    "Content-Type": "application/json; charset=utf-8",
	    "Transfer-Encoding": "chunked",
	    "Connection": "keep-alive",
	    "Request-Context": "appId=cid-v1:2d2e8e63-272e-4b3c-8598-4ee570a0e70d",
	    "x-ms-response-type": "error",
	    "x-ms-client-request-id": "d851f483-0c05-4aa7-b57a-7eab3d7244f7",
	    "x-ms-client-session-id": "",
	    "X-Content-Type-Options": "nosniff",
	    "x-request-time": "0.049",
	    "Strict-Transport-Security": "max-age=15724800; includeSubDomains; preload"
	}
	InnerException: {
    "additional_properties": {
        "componentName": "run-history"
    },
    "error": {
        "additional_properties": {
            "severity": null
        },
        "code": "ValidationError",
